Date,Hour,PV Generation (MW),Wind Generation (MW)
13-Nov,3,0.000,0.307
13-Nov,4,0.000,0.305
13-Nov,5,0.000,0.320
13-Nov,6,0.002,0.318
13-Nov,7,0.038,0.301
13-Nov,8,0.097,0.278
13-Nov,9,0.153,0.254
13-Nov,10,0.186,0.249
13-Nov,11,0.189,0.247
13-Nov,12,0.154,0.236
13-Nov,13,0.099,0.222
13-Nov,14,0.042,0.215
13-Nov,15,0.003,0.223
13-Nov,16,0.000,0.236
13-Nov,17,0.000,0.247
13-Nov,18,0.000,0.249
13-Nov,19,0.000,0.247
13-Nov,20,0.000,0.233
13-Nov,21,0.000,0.215
13-Nov,22,0.000,0.201
13-Nov,23,0.000,0.197
14-Nov,0,0.000,0.193
14-Nov,1,0.000,0.187
14-Nov,2,0.000,0.183
14-Nov,3,0.000,0.191
14-Nov,4,0.000,0.214
14-Nov,5,0.000,0.247
14-Nov,6,0.005,0.275
14-Nov,7,0.096,0.281
14-Nov,8,0.231,0.254
14-Nov,9,0.351,0.197
14-Nov,10,0.430,0.158
14-Nov,11,0.430,0.143
14-Nov,12,0.369,0.149
14-Nov,13,0.238,0.167
14-Nov,14,0.087,0.212
14-Nov,15,0.005,0.287
14-Nov,16,0.000,0.393
14-Nov,17,0.000,0.456
14-Nov,18,0.000,0.478
14-Nov,19,0.000,0.483
14-Nov,20,0.000,0.478
14-Nov,21,0.000,0.462
14-Nov,22,0.000,0.467
14-Nov,23,0.000,0.488
15-Nov,0,0.000,0.510
15-Nov,1,0.000,0.531
15-Nov,2,0.000,0.552
15-Nov,3,0.000,0.576
15-Nov,4,0.000,0.593
15-Nov,5,0.000,0.618
15-Nov,6,0.003,0.609
15-Nov,7,0.039,0.571
15-Nov,8,0.092,0.518
15-Nov,9,0.136,0.478
15-Nov,10,0.151,0.420
15-Nov,11,0.130,0.360
15-Nov,12,0.114,0.315
15-Nov,13,0.090,0.271
15-Nov,14,0.037,0.235
15-Nov,15,0.003,0.224
15-Nov,16,0.000,0.220
15-Nov,17,0.000,0.202
15-Nov,18,0.000,0.164
15-Nov,19,0.000,0.127
15-Nov,20,0.000,0.104
15-Nov,21,0.000,0.095
15-Nov,22,0.000,0.099
15-Nov,23,0.000,0.104
16-Nov,0,0.000,0.102
16-Nov,1,0.000,0.094
16-Nov,2,0.000,0.095
16-Nov,3,0.000,0.092
16-Nov,4,0.000,0.098
16-Nov,5,0.000,0.102
16-Nov,6,0.001,0.124
16-Nov,7,0.035,0.146
16-Nov,8,0.095,0.177
16-Nov,9,0.143,0.215
16-Nov,10,0.175,0.251
16-Nov,11,0.203,0.292
16-Nov,12,0.189,0.330
16-Nov,13,0.133,0.344
16-Nov,14,0.059,0.344
16-Nov,15,0.005,0.351
16-Nov,16,0.000,0.374
16-Nov,17,0.000,0.403
16-Nov,18,0.000,0.420
16-Nov,19,0.000,0.402
16-Nov,20,0.000,0.370
16-Nov,21,0.000,0.312
16-Nov,22,0.000,0.270
16-Nov,23,0.000,0.246
17-Nov,0,0.000,0.240
17-Nov,1,0.000,0.226
17-Nov,2,0.000,0.200
17-Nov,3,0.000,0.178
17-Nov,4,0.000,0.159
17-Nov,5,0.000,0.164
17-Nov,6,0.001,0.171
17-Nov,7,0.020,0.162
17-Nov,8,0.069,0.154
17-Nov,9,0.112,0.164
17-Nov,10,0.128,0.170
17-Nov,11,0.121,0.181
17-Nov,12,0.107,0.193
17-Nov,13,0.070,0.216
17-Nov,14,0.020,0.251
17-Nov,15,0.001,0.297
17-Nov,16,0.000,0.331
17-Nov,17,0.000,0.338
17-Nov,18,0.000,0.345
17-Nov,19,0.000,0.349
17-Nov,20,0.000,0.348
17-Nov,21,0.000,0.337
17-Nov,22,0.000,0.327
17-Nov,23,0.000,0.310
18-Nov,0,0.000,0.294
18-Nov,1,0.000,0.270
18-Nov,2,0.000,0.236
18-Nov,3,0.000,0.200
18-Nov,4,0.000,0.183
18-Nov,5,0.000,0.177
18-Nov,6,0.001,0.156
18-Nov,7,0.022,0.141
18-Nov,8,0.080,0.127
18-Nov,9,0.144,0.120
18-Nov,10,0.166,0.122
18-Nov,11,0.180,0.134
18-Nov,12,0.168,0.143
18-Nov,13,0.121,0.169
18-Nov,14,0.051,0.210
18-Nov,15,0.003,0.257
18-Nov,16,0.000,0.326
18-Nov,17,0.000,0.384
18-Nov,18,0.000,0.432
18-Nov,19,0.000,0.470
18-Nov,20,0.000,0.496
18-Nov,21,0.000,0.538
18-Nov,22,0.000,0.579
18-Nov,23,0.000,0.590
19-Nov,0,0.000,0.598
19-Nov,1,0.000,0.594
19-Nov,2,0.000,0.591
19-Nov,3,0.000,0.577
19-Nov,4,0.000,0.552
19-Nov,5,0.000,0.531
19-Nov,6,0.002,0.485
19-Nov,7,0.044,0.435
19-Nov,8,0.127,0.378
19-Nov,9,0.196,0.326
19-Nov,10,0.243,0.287
19-Nov,11,0.231,0.259
19-Nov,12,0.179,0.217
19-Nov,13,0.107,0.178
19-Nov,14,0.041,0.144
19-Nov,15,0.003,0.130
19-Nov,16,0.000,0.115
19-Nov,17,0.000,0.104
19-Nov,18,0.000,0.090
19-Nov,19,0.000,0.072
19-Nov,20,0.000,0.056
19-Nov,21,0.000,0.047
19-Nov,22,0.000,0.038
19-Nov,23,0.000,0.028
20-Nov,0,0.000,0.023
20-Nov,1,0.000,0.022
20-Nov,2,0.000,0.020
20-Nov,3,0.000,0.023
20-Nov,4,0.000,0.026
20-Nov,5,0.000,0.027
20-Nov,6,0.000,0.028
20-Nov,7,0.018,0.029
20-Nov,8,0.064,0.026
20-Nov,9,0.107,0.022
20-Nov,10,0.132,0.018
20-Nov,11,0.140,0.017
20-Nov,12,0.121,0.014
20-Nov,13,0.079,0.014
20-Nov,14,0.029,0.015
20-Nov,15,0.002,0.021
20-Nov,16,0.000,0.032
20-Nov,17,0.000,0.038
20-Nov,18,0.000,0.040
20-Nov,19,0.000,0.039
20-Nov,20,0.000,0.041
20-Nov,21,0.000,0.047
20-Nov,22,0.000,0.046
20-Nov,23,0.000,0.048
21-Nov,0,0.000,0.050
21-Nov,1,0.000,0.050
21-Nov,2,0.000,0.049
21-Nov,3,0.000,0.051
21-Nov,4,0.000,0.055
21-Nov,5,0.000,0.058
21-Nov,6,0.000,0.063
21-Nov,7,0.012,0.062
21-Nov,8,0.048,0.066
21-Nov,9,0.087,0.065
21-Nov,10,0.117,0.059
21-Nov,11,0.127,0.056
21-Nov,12,0.115,0.059
21-Nov,13,0.077,0.065
21-Nov,14,0.029,0.079
21-Nov,15,0.002,0.099
21-Nov,16,0.000,0.123
21-Nov,17,0.000,0.138
21-Nov,18,0.000,0.134
21-Nov,19,0.000,0.126
21-Nov,20,0.000,0.124
21-Nov,21,0.000,0.124
21-Nov,22,0.000,0.125
21-Nov,23,0.000,0.131
22-Nov,0,0.000,0.134
22-Nov,1,0.000,0.135
22-Nov,2,0.000,0.146
22-Nov,3,0.000,0.158
22-Nov,4,0.000,0.161
22-Nov,5,0.000,0.170
22-Nov,6,0.000,0.172
22-Nov,7,0.020,0.173
22-Nov,8,0.081,0.161
22-Nov,9,0.144,0.135
22-Nov,10,0.187,0.114
22-Nov,11,0.196,0.101
22-Nov,12,0.170,0.109
22-Nov,13,0.109,0.128
22-Nov,14,0.040,0.161
22-Nov,15,0.002,0.210
22-Nov,16,0.000,0.252
22-Nov,17,0.000,0.301
22-Nov,18,0.000,0.339
22-Nov,19,0.000,0.361
22-Nov,20,0.000,0.365
22-Nov,21,0.000,0.367
22-Nov,22,0.000,0.382
22-Nov,23,0.000,0.388
23-Nov,0,0.000,0.401
23-Nov,1,0.000,0.429
23-Nov,2,0.000,0.449
23-Nov,3,0.000,0.471
23-Nov,4,0.000,0.503
23-Nov,5,0.000,0.531
23-Nov,6,0.001,0.544
23-Nov,7,0.056,0.545
23-Nov,8,0.173,0.523
23-Nov,9,0.272,0.489
23-Nov,10,0.321,0.457
23-Nov,11,0.303,0.439
23-Nov,12,0.225,0.439
23-Nov,13,0.127,0.464
23-Nov,14,0.040,0.493
23-Nov,15,0.001,0.523
23-Nov,16,0.000,0.533
23-Nov,17,0.000,0.527
23-Nov,18,0.000,0.505
23-Nov,19,0.000,0.469
23-Nov,20,0.000,0.437
23-Nov,21,0.000,0.416
23-Nov,22,0.000,0.406
23-Nov,23,0.000,0.393
24-Nov,0,0.000,0.386
24-Nov,1,0.000,0.368
24-Nov,2,0.000,0.341
24-Nov,3,0.000,0.327
24-Nov,4,0.000,0.314
24-Nov,5,0.000,0.296
24-Nov,6,0.001,0.275
24-Nov,7,0.040,0.257
24-Nov,8,0.112,0.229
24-Nov,9,0.185,0.189
24-Nov,10,0.236,0.151
24-Nov,11,0.249,0.125
24-Nov,12,0.214,0.112
24-Nov,13,0.137,0.108
24-Nov,14,0.051,0.111
24-Nov,15,0.002,0.121
24-Nov,16,0.000,0.125
24-Nov,17,0.000,0.124
24-Nov,18,0.000,0.116
24-Nov,19,0.000,0.107
24-Nov,20,0.000,0.087
24-Nov,21,0.000,0.070
24-Nov,22,0.000,0.055
24-Nov,23,0.000,0.048
25-Nov,0,0.000,0.042
25-Nov,1,0.000,0.038
25-Nov,2,0.000,0.034
25-Nov,3,0.000,0.033
25-Nov,4,0.000,0.036
25-Nov,5,0.000,0.042
25-Nov,6,0.000,0.042
25-Nov,7,0.015,0.043
25-Nov,8,0.048,0.037
25-Nov,9,0.076,0.033
25-Nov,10,0.089,0.030
25-Nov,11,0.086,0.024
25-Nov,12,0.070,0.020
25-Nov,13,0.045,0.021
25-Nov,14,0.016,0.024
25-Nov,15,0.001,0.030
25-Nov,16,0.000,0.039
25-Nov,17,0.000,0.049
25-Nov,18,0.000,0.059
25-Nov,19,0.000,0.066
25-Nov,20,0.000,0.072
25-Nov,21,0.000,0.083
25-Nov,22,0.000,0.090
25-Nov,23,0.000,0.092
26-Nov,0,0.000,0.096
26-Nov,1,0.000,0.105
26-Nov,2,0.000,0.112
26-Nov,3,0.000,0.125
26-Nov,4,0.000,0.135
26-Nov,5,0.000,0.149
26-Nov,6,0.000,0.165
26-Nov,7,0.014,0.172
26-Nov,8,0.057,0.179
26-Nov,9,0.106,0.172
26-Nov,10,0.140,0.160
26-Nov,11,0.154,0.140
26-Nov,12,0.133,0.135
26-Nov,13,0.082,0.139
26-Nov,14,0.028,0.149
26-Nov,15,0.001,0.173
26-Nov,16,0.000,0.207
26-Nov,17,0.000,0.228
26-Nov,18,0.000,0.243
26-Nov,19,0.000,0.243
26-Nov,20,0.000,0.244
26-Nov,21,0.000,0.248
26-Nov,22,0.000,0.262
26-Nov,23,0.000,0.270
27-Nov,0,0.000,0.277
27-Nov,1,0.000,0.286
27-Nov,2,0.000,0.296
27-Nov,3,0.000,0.290
27-Nov,4,0.000,0.311
27-Nov,5,0.000,0.343
27-Nov,6,0.000,0.389
27-Nov,7,0.009,0.417
27-Nov,8,0.033,0.423
27-Nov,9,0.052,0.434
27-Nov,10,0.079,0.433
27-Nov,11,0.111,0.429
27-Nov,12,0.126,0.415
27-Nov,13,0.088,0.408
27-Nov,14,0.029,0.424
27-Nov,15,0.001,0.456
27-Nov,16,0.000,0.511
27-Nov,17,0.000,0.554
27-Nov,18,0.000,0.594
27-Nov,19,0.000,0.634
27-Nov,20,0.000,0.659
27-Nov,21,0.000,0.661
27-Nov,22,0.000,0.675
27-Nov,23,0.000,0.692
28-Nov,0,0.000,0.709
28-Nov,1,0.000,0.735
28-Nov,2,0.000,0.741
28-Nov,3,0.000,0.744
28-Nov,4,0.000,0.746
28-Nov,5,0.000,0.782
28-Nov,6,0.000,0.787
28-Nov,7,0.018,0.777
28-Nov,8,0.075,0.764
28-Nov,9,0.140,0.764
28-Nov,10,0.170,0.782
28-Nov,11,0.159,0.788
28-Nov,12,0.123,0.782
28-Nov,13,0.081,0.763
28-Nov,14,0.027,0.753
28-Nov,15,0.001,0.751
28-Nov,16,0.000,0.732
28-Nov,17,0.000,0.742
28-Nov,18,0.000,0.739
28-Nov,19,0.000,0.707
28-Nov,20,0.000,0.691
28-Nov,21,0.000,0.683
28-Nov,22,0.000,0.670
28-Nov,23,0.000,0.642
29-Nov,0,0.000,0.641
29-Nov,1,0.000,0.626
29-Nov,2,0.000,0.620
29-Nov,3,0.000,0.619
29-Nov,4,0.000,0.604
29-Nov,5,0.000,0.611
29-Nov,6,0.000,0.602
29-Nov,7,0.020,0.566
29-Nov,8,0.088,0.553
29-Nov,9,0.170,0.562
29-Nov,10,0.206,0.550
29-Nov,11,0.202,0.541
29-Nov,12,0.167,0.538
29-Nov,13,0.099,0.485
29-Nov,14,0.029,0.444
29-Nov,15,0.001,0.428
29-Nov,16,0.000,0.420
29-Nov,17,0.000,0.391
29-Nov,18,0.000,0.355
29-Nov,19,0.000,0.320
29-Nov,20,0.000,0.301
29-Nov,21,0.000,0.277
29-Nov,22,0.000,0.255
29-Nov,23,0.000,0.246
30-Nov,0,0.000,0.237
30-Nov,1,0.000,0.223
30-Nov,2,0.000,0.213
30-Nov,3,0.000,0.211
30-Nov,4,0.000,0.214
30-Nov,5,0.000,0.217
30-Nov,6,0.000,0.206
30-Nov,7,0.026,0.188
30-Nov,8,0.120,0.156
30-Nov,9,0.228,0.122
30-Nov,10,0.303,0.095
30-Nov,11,0.324,0.079
30-Nov,12,0.270,0.075
30-Nov,13,0.168,0.075
30-Nov,14,0.056,0.079
30-Nov,15,0.002,0.101
30-Nov,16,0.000,0.124
30-Nov,17,0.000,0.140
30-Nov,18,0.000,0.142
30-Nov,19,0.000,0.134
30-Nov,20,0.000,0.133
30-Nov,21,0.000,0.139
30-Nov,22,0.000,0.145
30-Nov,23,0.000,0.150
1-Dec,0,0.000,0.143
1-Dec,1,0.000,0.133
1-Dec,2,0.000,0.130
1-Dec,3,0.000,0.133
1-Dec,4,0.000,0.142
1-Dec,5,0.000,0.161
1-Dec,6,0.000,0.161
1-Dec,7,0.016,0.158
1-Dec,8,0.070,0.144
1-Dec,9,0.117,0.126
1-Dec,10,0.143,0.094
1-Dec,11,0.144,0.076
1-Dec,12,0.109,0.065
1-Dec,13,0.064,0.059
1-Dec,14,0.019,0.064
1-Dec,15,0.000,0.069
1-Dec,16,0.000,0.072
1-Dec,17,0.000,0.068
1-Dec,18,0.000,0.063
1-Dec,19,0.000,0.055
1-Dec,20,0.000,0.055
1-Dec,21,0.000,0.066
1-Dec,22,0.000,0.086
1-Dec,23,0.000,0.102
2-Dec,0,0.000,0.125
2-Dec,1,0.000,0.155
2-Dec,2,0.000,0.179
2-Dec,3,0.000,0.201
2-Dec,4,0.000,0.220
2-Dec,5,0.000,0.236
2-Dec,6,0.000,0.250
2-Dec,7,0.014,0.264
2-Dec,8,0.078,0.258
2-Dec,9,0.151,0.253
2-Dec,10,0.206,0.250
2-Dec,11,0.218,0.255
2-Dec,12,0.180,0.266
2-Dec,13,0.107,0.275
2-Dec,14,0.032,0.289
2-Dec,15,0.001,0.325
2-Dec,16,0.000,0.331
2-Dec,17,0.000,0.321
2-Dec,18,0.000,0.312
2-Dec,19,0.000,0.290
2-Dec,20,0.000,0.255
2-Dec,21,0.000,0.225
2-Dec,22,0.000,0.196
2-Dec,23,0.000,0.163
3-Dec,0,0.000,0.137
3-Dec,1,0.000,0.128
3-Dec,2,0.000,0.118
3-Dec,3,0.000,0.101
3-Dec,4,0.000,0.089
3-Dec,5,0.000,0.081
3-Dec,6,0.000,0.084
3-Dec,7,0.017,0.087
3-Dec,8,0.084,0.092
3-Dec,9,0.154,0.108
3-Dec,10,0.213,0.118
3-Dec,11,0.231,0.134
3-Dec,12,0.206,0.147
3-Dec,13,0.135,0.160
3-Dec,14,0.045,0.175
3-Dec,15,0.001,0.200
3-Dec,16,0.000,0.231
3-Dec,17,0.000,0.261
3-Dec,18,0.000,0.287
3-Dec,19,0.000,0.311
3-Dec,20,0.000,0.329
3-Dec,21,0.000,0.336
3-Dec,22,0.000,0.331
3-Dec,23,0.000,0.319
4-Dec,0,0.000,0.307
4-Dec,1,0.000,0.290
4-Dec,2,0.000,0.272
4-Dec,3,0.000,0.250
4-Dec,4,0.000,0.236
4-Dec,5,0.000,0.225
4-Dec,6,0.000,0.215
4-Dec,7,0.034,0.207
4-Dec,8,0.154,0.191
4-Dec,9,0.281,0.161
4-Dec,10,0.369,0.136
4-Dec,11,0.392,0.123
4-Dec,12,0.341,0.114
4-Dec,13,0.219,0.111
4-Dec,14,0.071,0.117
4-Dec,15,0.002,0.139
4-Dec,16,0.000,0.159
4-Dec,17,0.000,0.171
4-Dec,18,0.000,0.177
4-Dec,19,0.000,0.172
4-Dec,20,0.000,0.165
4-Dec,21,0.000,0.149
4-Dec,22,0.000,0.149
4-Dec,23,0.000,0.148
5-Dec,0,0.000,0.151
5-Dec,1,0.000,0.149
5-Dec,2,0.000,0.160
5-Dec,3,0.000,0.173
5-Dec,4,0.000,0.196
5-Dec,5,0.000,0.218
5-Dec,6,0.000,0.226
5-Dec,7,0.026,0.226
5-Dec,8,0.131,0.217
5-Dec,9,0.241,0.202
5-Dec,10,0.308,0.169
5-Dec,11,0.311,0.151
5-Dec,12,0.254,0.157
5-Dec,13,0.152,0.189
5-Dec,14,0.042,0.251
5-Dec,15,0.001,0.329
5-Dec,16,0.000,0.398
5-Dec,17,0.000,0.448
5-Dec,18,0.000,0.484
5-Dec,19,0.000,0.516
5-Dec,20,0.000,0.548
5-Dec,21,0.000,0.559
5-Dec,22,0.000,0.593
5-Dec,23,0.000,0.626
6-Dec,0,0.000,0.640
6-Dec,1,0.000,0.647
6-Dec,2,0.000,0.651
6-Dec,3,0.000,0.658
6-Dec,4,0.000,0.655
6-Dec,5,0.000,0.684
6-Dec,6,0.000,0.685
6-Dec,7,0.019,0.685
6-Dec,8,0.089,0.688
6-Dec,9,0.159,0.695
6-Dec,10,0.200,0.704
6-Dec,11,0.205,0.705
6-Dec,12,0.174,0.710
6-Dec,13,0.108,0.716
6-Dec,14,0.033,0.743
6-Dec,15,0.001,0.774
6-Dec,16,0.000,0.800
6-Dec,17,0.000,0.821
6-Dec,18,0.000,0.840
6-Dec,19,0.000,0.855
6-Dec,20,0.000,0.850
6-Dec,21,0.000,0.830
6-Dec,22,0.000,0.830
6-Dec,23,0.000,0.825
7-Dec,0,0.000,0.813
7-Dec,1,0.000,0.811
7-Dec,2,0.000,0.808
7-Dec,3,0.000,0.807
7-Dec,4,0.000,0.809
7-Dec,5,0.000,0.811
7-Dec,6,0.000,0.815
7-Dec,7,0.008,0.783
7-Dec,8,0.052,0.755
7-Dec,9,0.098,0.732
7-Dec,10,0.127,0.714
7-Dec,11,0.127,0.695
7-Dec,12,0.110,0.653
7-Dec,13,0.066,0.620
7-Dec,14,0.020,0.611
7-Dec,15,0.000,0.594
7-Dec,16,0.000,0.597
7-Dec,17,0.000,0.585
7-Dec,18,0.000,0.586
7-Dec,19,0.000,0.595
7-Dec,20,0.000,0.606
7-Dec,21,0.000,0.601
7-Dec,22,0.000,0.618
7-Dec,23,0.000,0.632
8-Dec,0,0.000,0.631
8-Dec,1,0.000,0.643
8-Dec,2,0.000,0.664
8-Dec,3,0.000,0.688
8-Dec,4,0.000,0.714
8-Dec,5,0.000,0.750
8-Dec,6,0.000,0.785
8-Dec,7,0.017,0.819
8-Dec,8,0.076,0.846
8-Dec,9,0.135,0.840
8-Dec,10,0.166,0.857
8-Dec,11,0.156,0.885
8-Dec,12,0.122,0.889
8-Dec,13,0.069,0.879
8-Dec,14,0.020,0.882
8-Dec,15,0.000,0.885
8-Dec,16,0.000,0.861
8-Dec,17,0.000,0.820
8-Dec,18,0.000,0.798
8-Dec,19,0.000,0.783
8-Dec,20,0.000,0.770
8-Dec,21,0.000,0.721
8-Dec,22,0.000,0.716
8-Dec,23,0.000,0.714
9-Dec,0,0.000,0.725
9-Dec,1,0.000,0.733
9-Dec,2,0.000,0.728
9-Dec,3,0.000,0.709
9-Dec,4,0.000,0.696
9-Dec,5,0.000,0.713
9-Dec,6,0.000,0.696
9-Dec,7,0.014,0.666
9-Dec,8,0.085,0.636
9-Dec,9,0.165,0.602
9-Dec,10,0.212,0.567
9-Dec,11,0.203,0.534
9-Dec,12,0.155,0.483
9-Dec,13,0.082,0.432
9-Dec,14,0.020,0.427
9-Dec,15,0.000,0.454
9-Dec,16,0.000,0.512
9-Dec,17,0.000,0.539
9-Dec,18,0.000,0.581
9-Dec,19,0.000,0.621
9-Dec,20,0.000,0.646
9-Dec,21,0.000,0.630
9-Dec,22,0.000,0.634
9-Dec,23,0.000,0.634
10-Dec,0,0.000,0.605
10-Dec,1,0.000,0.564
10-Dec,2,0.000,0.518
10-Dec,3,0.000,0.470
10-Dec,4,0.000,0.431
10-Dec,5,0.000,0.395
10-Dec,6,0.000,0.336
10-Dec,7,0.019,0.292
10-Dec,8,0.115,0.250
10-Dec,9,0.221,0.199
10-Dec,10,0.300,0.164
10-Dec,11,0.306,0.171
10-Dec,12,0.255,0.208
10-Dec,13,0.161,0.234
10-Dec,14,0.048,0.286
10-Dec,15,0.001,0.369
10-Dec,16,0.000,0.460
10-Dec,17,0.000,0.550
10-Dec,18,0.000,0.614
10-Dec,19,0.000,0.649
10-Dec,20,0.000,0.685
10-Dec,21,0.000,0.695
10-Dec,22,0.000,0.716
10-Dec,23,0.000,0.735
11-Dec,0,0.000,0.727
11-Dec,1,0.000,0.706
11-Dec,2,0.000,0.677
11-Dec,3,0.000,0.637
11-Dec,4,0.000,0.590
11-Dec,5,0.000,0.549
11-Dec,6,0.000,0.486
11-Dec,7,0.019,0.425
11-Dec,8,0.076,0.366
11-Dec,9,0.124,0.318
11-Dec,10,0.145,0.279
11-Dec,11,0.139,0.240
11-Dec,12,0.108,0.199
11-Dec,13,0.055,0.175
11-Dec,14,0.014,0.165
11-Dec,15,0.000,0.165
11-Dec,16,0.000,0.176
11-Dec,17,0.000,0.189
11-Dec,18,0.000,0.195
11-Dec,19,0.000,0.198
11-Dec,20,0.000,0.200
11-Dec,21,0.000,0.200
11-Dec,22,0.000,0.202
11-Dec,23,0.000,0.197
12-Dec,0,0.000,0.201
12-Dec,1,0.000,0.198
12-Dec,2,0.000,0.201
12-Dec,3,0.000,0.202
12-Dec,4,0.000,0.202
12-Dec,5,0.000,0.197
12-Dec,6,0.000,0.201
12-Dec,7,0.004,0.211
12-Dec,8,0.030,0.225
12-Dec,9,0.066,0.233
12-Dec,10,0.102,0.234
12-Dec,11,0.118,0.235
12-Dec,12,0.107,0.227
12-Dec,13,0.074,0.226
12-Dec,14,0.024,0.229
12-Dec,15,0.001,0.264
12-Dec,16,0.000,0.320
12-Dec,17,0.000,0.370
12-Dec,18,0.000,0.412
12-Dec,19,0.000,0.450
12-Dec,20,0.000,0.491
12-Dec,21,0.000,0.515
12-Dec,22,0.000,0.559
12-Dec,23,0.000,0.593
13-Dec,0,0.000,0.624
13-Dec,1,0.000,0.641
13-Dec,2,0.000,0.646
13-Dec,3,0.000,0.647
13-Dec,4,0.000,0.643
13-Dec,5,0.000,0.647
13-Dec,6,0.000,0.613
13-Dec,7,0.009,0.566
13-Dec,8,0.053,0.514
13-Dec,9,0.094,0.472
13-Dec,10,0.109,0.435
13-Dec,11,0.108,0.406
13-Dec,12,0.090,0.382
13-Dec,13,0.059,0.362
13-Dec,14,0.016,0.358
13-Dec,15,0.000,0.347
13-Dec,16,0.000,0.339
13-Dec,17,0.000,0.339
13-Dec,18,0.000,0.350
13-Dec,19,0.000,0.359
13-Dec,20,0.000,0.353
13-Dec,21,0.000,0.377
13-Dec,22,0.000,0.411
13-Dec,23,0.000,0.448
14-Dec,0,0.000,0.467
14-Dec,1,0.000,0.489
14-Dec,2,0.000,0.507
14-Dec,3,0.000,0.509
14-Dec,4,0.000,0.514
14-Dec,5,0.000,0.534
14-Dec,6,0.000,0.551
14-Dec,7,0.004,0.594
14-Dec,8,0.042,0.636
14-Dec,9,0.096,0.671
14-Dec,10,0.140,0.722
14-Dec,11,0.158,0.776
14-Dec,12,0.141,0.820
14-Dec,13,0.097,0.833
14-Dec,14,0.032,0.835
14-Dec,15,0.000,0.845
14-Dec,16,0.000,0.856
14-Dec,17,0.000,0.862
14-Dec,18,0.000,0.853
14-Dec,19,0.000,0.856
14-Dec,20,0.000,0.850
14-Dec,21,0.000,0.814
14-Dec,22,0.000,0.773
14-Dec,23,0.000,0.708
15-Dec,0,0.000,0.622
15-Dec,1,0.000,0.569
15-Dec,2,0.000,0.563
15-Dec,3,0.000,0.603
15-Dec,4,0.000,0.661
15-Dec,5,0.000,0.698
15-Dec,6,0.000,0.752
15-Dec,7,0.010,0.824
15-Dec,8,0.059,0.872
15-Dec,9,0.136,0.874
15-Dec,10,0.196,0.868
15-Dec,11,0.212,0.851
15-Dec,12,0.168,0.800
15-Dec,13,0.092,0.750
15-Dec,14,0.020,0.740
15-Dec,15,0.000,0.739
15-Dec,16,0.000,0.745
15-Dec,17,0.000,0.727
15-Dec,18,0.000,0.701
15-Dec,19,0.000,0.682
15-Dec,20,0.000,0.650
15-Dec,21,0.000,0.583
15-Dec,22,0.000,0.529
15-Dec,23,0.000,0.480
16-Dec,0,0.000,0.438
16-Dec,1,0.000,0.424
16-Dec,2,0.000,0.414
16-Dec,3,0.000,0.420
16-Dec,4,0.000,0.412
16-Dec,5,0.000,0.427
16-Dec,6,0.000,0.430
16-Dec,7,0.010,0.432
16-Dec,8,0.070,0.421
16-Dec,9,0.137,0.388
16-Dec,10,0.171,0.336
16-Dec,11,0.203,0.287
16-Dec,12,0.179,0.242
16-Dec,13,0.095,0.216
16-Dec,14,0.024,0.213
16-Dec,15,0.000,0.226
16-Dec,16,0.000,0.252
16-Dec,17,0.000,0.269
16-Dec,18,0.000,0.282
16-Dec,19,0.000,0.278
16-Dec,20,0.000,0.277
16-Dec,21,0.000,0.263
16-Dec,22,0.000,0.264
16-Dec,23,0.000,0.272
17-Dec,0,0.000,0.299
17-Dec,1,0.000,0.323
17-Dec,2,0.000,0.332
17-Dec,3,0.000,0.371
17-Dec,4,0.000,0.395
17-Dec,5,0.000,0.420
17-Dec,6,0.000,0.447
17-Dec,7,0.009,0.468
17-Dec,8,0.077,0.467
17-Dec,9,0.162,0.453
17-Dec,10,0.231,0.435
17-Dec,11,0.249,0.419
17-Dec,12,0.199,0.406
17-Dec,13,0.100,0.409
17-Dec,14,0.029,0.453
17-Dec,15,0.001,0.525
17-Dec,16,0.000,0.567
17-Dec,17,0.000,0.581
17-Dec,18,0.000,0.594
17-Dec,19,0.000,0.609
17-Dec,20,0.000,0.625
17-Dec,21,0.000,0.631
17-Dec,22,0.000,0.662
17-Dec,23,0.000,0.665
18-Dec,0,0.000,0.665
18-Dec,1,0.000,0.642
18-Dec,2,0.000,0.568
18-Dec,3,0.000,0.520
18-Dec,4,0.000,0.483
18-Dec,5,0.000,0.446
18-Dec,6,0.000,0.381
18-Dec,7,0.007,0.308
18-Dec,8,0.054,0.252
18-Dec,9,0.124,0.211
18-Dec,10,0.192,0.183
18-Dec,11,0.211,0.163
18-Dec,12,0.193,0.137
18-Dec,13,0.135,0.111
18-Dec,14,0.046,0.094
18-Dec,15,0.001,0.097
18-Dec,16,0.000,0.117
18-Dec,17,0.000,0.157
18-Dec,18,0.000,0.212
18-Dec,19,0.000,0.251
18-Dec,20,0.000,0.289
18-Dec,21,0.000,0.301
18-Dec,22,0.000,0.327
18-Dec,23,0.000,0.357
19-Dec,0,0.000,0.386
19-Dec,1,0.000,0.417
19-Dec,2,0.000,0.447
19-Dec,3,0.000,0.473
19-Dec,4,0.000,0.485
19-Dec,5,0.000,0.490
19-Dec,6,0.000,0.476
19-Dec,7,0.010,0.456
19-Dec,8,0.089,0.424
19-Dec,9,0.194,0.396
19-Dec,10,0.278,0.359
19-Dec,11,0.303,0.313
